gameDate,game,competition,bet,market,betValue,betTime,betAmount,odds,isMarketMaker,wallet
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Australia +0.5,Asian Handicap (-0.5),32.0,2026-06-25 08:50:18 UTC,32.0,1.655,Yes,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not tie,1X2,417.0,2026-06-25 08:48:54 UTC,417.0,1.9187,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Not tie,1X2,282.0,2026-06-25 08:46:51 UTC,282.0,1.6338,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not tie,1X2,78.0,2026-06-25 08:46:18 UTC,78.0,1.9213,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast -2,Asian Handicap (2),2.0,2026-06-25 08:44:23 UTC,2.0,1.5325,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),3.0,2026-06-25 08:44:20 UTC,3.0,1.6425,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Australia 0,Asian Handicap (0),19.0,2026-06-25 08:43:51 UTC,19.0,1.3912,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,1518.0,2026-06-25 08:43:36 UTC,1518.0,1.5175,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,5108.0,2026-06-25 08:43:20 UTC,5108.0,1.5088,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Over 2.5,Under/Over (2.5),1.0,2026-06-25 08:43:01 UTC,1.0,1.51,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-28 19:00:00 UTC,South Africa vs Canada,FIFA World Cup ,Not South Africa,1X2,4.0,2026-06-25 08:38:43 UTC,4.0,1.8113,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-28 19:00:00 UTC,South Africa vs Canada,FIFA World Cup ,Not South Africa,1X2,4.0,2026-06-25 08:38:36 UTC,4.0,1.8113,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,1.0,2026-06-25 08:32:09 UTC,1.0,1.6425,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Cape Verde +0.5,Asian Handicap (0.5),38.0,2026-06-25 08:31:40 UTC,38.0,1.6425,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,7565.0,2026-06-25 08:31:36 UTC,7565.0,1.6425,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not tie,1X2,523.0,2026-06-25 08:30:24 UTC,523.0,1.5775,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador,1X2,0.0,2026-06-25 08:27:58 UTC,0.0,1.165,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador,1X2,173.0,2026-06-25 08:27:45 UTC,173.0,1.17,Yes,0x646B03dABAA9CFE9aA6340F98394B4e4f9B6746a
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,84.0,2026-06-25 08:27:07 UTC,84.0,1.6425,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,19.0,2026-06-25 08:22:22 UTC,19.0,1.6425,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,1.0,2026-06-25 08:22:15 UTC,1.0,1.6425,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,76.0,2026-06-25 08:21:47 UTC,76.0,1.6438,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands,1X2,26.0,2026-06-25 08:21:39 UTC,26.0,1.8912,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Turkey +0.5,Asian Handicap (0.5),23.0,2026-06-25 08:18:59 UTC,23.0,1.4788,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not tie,1X2,528.0,2026-06-25 08:16:34 UTC,528.0,1.5775,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +2,Asian Handicap (2),687.0,2026-06-25 08:16:21 UTC,687.0,1.75,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,3.0,2026-06-25 08:16:03 UTC,3.0,1.75,Yes,0x7BAa847Bca8D44657e6A3610A17fE245CeF0Cc64
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA 0,Asian Handicap (0),33.0,2026-06-25 08:15:35 UTC,33.0,1.6675,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 2.0,Under/Over (2),28.0,2026-06-25 08:15:34 UTC,28.0,1.585,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,44.0,2026-06-25 08:15:16 UTC,44.0,1.75,Yes,0x7BAa847Bca8D44657e6A3610A17fE245CeF0Cc64
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),23.0,2026-06-25 08:13:35 UTC,23.0,1.4763,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Cape Verde +0.5,Asian Handicap (0.5),26.0,2026-06-25 08:12:37 UTC,26.0,1.6425,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 2.0,Under/Over (2),28.0,2026-06-25 08:11:53 UTC,28.0,1.5813,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,716.0,2026-06-25 08:07:49 UTC,716.0,1.6438,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 11:35:00 UTC,Qingdao Hainiu vs Yunnan Yukun,China Super League,Not tie,1X2,106.0,2026-06-25 08:06:53 UTC,106.0,1.7412,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,808.0,2026-06-25 08:06:18 UTC,808.0,1.4763,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1.5,Asian Handicap (1.5),366.0,2026-06-25 08:05:55 UTC,366.0,1.3813,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Turkey,1X2,202.0,2026-06-25 08:05:01 UTC,202.0,1.2488,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 3.5,Under/Over (3.5),2.0,2026-06-25 08:04:11 UTC,2.0,1.56,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Netherlands,1X2,3.0,2026-06-25 08:03:41 UTC,3.0,1.1038,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not tie,1X2,27.0,2026-06-25 08:03:12 UTC,27.0,1.9213,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,France,1X2,29.0,2026-06-25 08:02:57 UTC,29.0,1.5975,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,0.0,2026-06-25 08:02:47 UTC,0.0,1.4763,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Tunisia,1X2,31.0,2026-06-25 08:02:34 UTC,31.0,1.9688,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,751.0,2026-06-25 08:02:25 UTC,751.0,1.4788,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,14.0,2026-06-25 08:02:24 UTC,14.0,1.7512,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,13.0,2026-06-25 08:02:24 UTC,13.0,1.5225,Yes,0x7BAa847Bca8D44657e6A3610A17fE245CeF0Cc64
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay,1X2,5.0,2026-06-25 08:01:48 UTC,5.0,1.3487,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,35.0,2026-06-25 08:01:44 UTC,35.0,1.6438,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao +2.5,Asian Handicap (2.5),28.0,2026-06-25 08:01:43 UTC,28.0,1.5737,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao +2.5,Asian Handicap (2.5),28.0,2026-06-25 08:01:13 UTC,28.0,1.5737,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-28 19:00:00 UTC,South Africa vs Canada,FIFA World Cup ,Not Canada,1X2,42.0,2026-06-25 08:00:54 UTC,42.0,1.4312,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay,12,30.0,2026-06-25 08:00:50 UTC,30.0,1.6088,Yes,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Not Portugal,1X2,0.0,2026-06-25 07:57:08 UTC,0.0,1.4712,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Not Portugal,1X2,0.0,2026-06-25 07:57:01 UTC,0.0,1.4712,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),23.0,2026-06-25 07:57:00 UTC,23.0,1.475,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,4.0,2026-06-25 07:54:56 UTC,4.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1.5,Asian Handicap (1.5),207.0,2026-06-25 07:52:26 UTC,207.0,1.3813,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not tie,1X2,22.0,2026-06-25 07:52:01 UTC,22.0,1.7712,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay 0,Asian Handicap (0),106.0,2026-06-25 07:51:47 UTC,106.0,1.515,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.5,Under/Over (2.5),88.0,2026-06-25 07:51:08 UTC,88.0,1.4688,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Over 2.5,Under/Over (2.5),7.0,2026-06-25 07:49:46 UTC,7.0,1.5863,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1,Asian Handicap (1),10.0,2026-06-25 07:49:28 UTC,10.0,1.5075,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1,Asian Handicap (1),25.0,2026-06-25 07:48:49 UTC,25.0,1.5075,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),24.0,2026-06-25 07:45:53 UTC,24.0,1.4737,Yes,0x851cae7a1e0D1DAE9e368C00d6eB54DaaE0586cD
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),0.0,2026-06-25 07:45:39 UTC,0.0,1.4737,Yes,0x851cae7a1e0D1DAE9e368C00d6eB54DaaE0586cD
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),24.0,2026-06-25 07:44:56 UTC,24.0,1.4763,Yes,0x851cae7a1e0D1DAE9e368C00d6eB54DaaE0586cD
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,307.0,2026-06-25 07:44:53 UTC,307.0,1.6438,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,14.0,2026-06-25 07:43:25 UTC,14.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 12:00:00 UTC,Beijing Guoan vs Wuhan Three Towns,China Super League,Not Beijing Guoan,1X2,3.0,2026-06-25 07:43:16 UTC,3.0,1.265,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay +0.5,Asian Handicap (0.5),37.0,2026-06-25 07:42:31 UTC,37.0,1.7538,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not tie,1X2,38.0,2026-06-25 07:42:30 UTC,38.0,1.885,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Australia 0,Asian Handicap (0),12.0,2026-06-25 07:38:22 UTC,12.0,1.4125,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Australia 0,Asian Handicap (0),20.0,2026-06-25 07:32:59 UTC,20.0,1.4125,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not tie,1X2,7.0,2026-06-25 07:32:30 UTC,7.0,1.5762,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,29.0,2026-06-25 07:29:33 UTC,29.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,11.0,2026-06-25 07:29:08 UTC,11.0,1.0488,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,0.0,2026-06-25 07:28:03 UTC,0.0,1.155,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Portugal,1X2,1.0,2026-06-25 07:28:00 UTC,1.0,1.52,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,3.0,2026-06-25 07:27:58 UTC,3.0,1.7575,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao +2.5,Asian Handicap (2.5),1.0,2026-06-25 07:27:56 UTC,1.0,1.5737,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.0,Under/Over (2),15.0,2026-06-25 07:27:43 UTC,15.0,1.3088,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,11.0,2026-06-25 07:27:43 UTC,11.0,1.1562,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao +2.5,Asian Handicap (2.5),28.0,2026-06-25 07:27:42 UTC,28.0,1.5737,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 3.0,Under/Over (3),30.0,2026-06-25 07:27:42 UTC,30.0,1.62,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Portugal,1X2,443.0,2026-06-25 07:27:42 UTC,443.0,1.52,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,97.0,2026-06-25 07:27:42 UTC,97.0,1.7575,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,1398.0,2026-06-25 07:27:42 UTC,1398.0,1.4712,Yes,0x1FC30f9859CCDd6d22dFbFd81b5957876fA471E7
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Congo DR -0.5,Asian Handicap (-0.5),17.0,2026-06-25 07:26:52 UTC,17.0,1.545,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay +0.5,Asian Handicap (0.5),37.0,2026-06-25 07:26:51 UTC,37.0,1.755,Yes,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not tie,1X2,186.0,2026-06-25 07:23:33 UTC,186.0,1.8125,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,41.0,2026-06-25 07:21:18 UTC,41.0,1.5188,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Not tie,1X2,38.0,2026-06-25 07:21:16 UTC,38.0,1.7788,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Cape Verde,1X2,0.0,2026-06-25 07:15:46 UTC,0.0,1.385,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands,1X2,8.0,2026-06-25 07:15:45 UTC,8.0,1.89,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Cape Verde,1X2,250.0,2026-06-25 07:15:28 UTC,250.0,1.3862,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands,1X2,91.0,2026-06-25 07:15:06 UTC,91.0,1.8912,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1,Asian Handicap (1),522.0,2026-06-25 07:14:03 UTC,522.0,1.5137,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +1,Asian Handicap (-1),31.0,2026-06-25 07:11:34 UTC,31.0,1.635,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +0.5,Asian Handicap (-0.5),23.0,2026-06-25 07:11:34 UTC,23.0,1.4775,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan -1.5,Asian Handicap (-1.5),393.0,2026-06-25 07:11:18 UTC,393.0,1.2725,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +1,Asian Handicap (-1),65.0,2026-06-25 07:11:11 UTC,65.0,1.6362,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +1,Asian Handicap (-1),31.0,2026-06-25 07:11:10 UTC,31.0,1.635,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan -1,Asian Handicap (-1),18.0,2026-06-25 07:10:38 UTC,18.0,1.365,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan -1.5,Asian Handicap (-1.5),13.0,2026-06-25 07:10:35 UTC,13.0,1.275,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.5,Under/Over (2.5),0.0,2026-06-25 07:09:30 UTC,0.0,1.48,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 1.5,Under/Over (1.5),0.0,2026-06-25 07:09:29 UTC,0.0,1.2263,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 3.0,Under/Over (3),1.0,2026-06-25 07:09:27 UTC,1.0,1.6125,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,0.0,2026-06-25 07:09:25 UTC,0.0,1.2037,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.0,Under/Over (2),15.0,2026-06-25 07:09:19 UTC,15.0,1.3088,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.5,Under/Over (2.5),23.0,2026-06-25 07:08:56 UTC,23.0,1.48,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 1.5,Under/Over (1.5),11.0,2026-06-25 07:08:56 UTC,11.0,1.2275,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 3.0,Under/Over (3),30.0,2026-06-25 07:08:55 UTC,30.0,1.6125,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 2.0,Under/Over (2),15.0,2026-06-25 07:08:54 UTC,15.0,1.3088,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 3.5,Under/Over (3.5),34.0,2026-06-25 07:08:54 UTC,34.0,1.6963,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,10.0,2026-06-25 07:08:54 UTC,10.0,1.2063,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Turkey +0.5,Asian Handicap (0.5),0.0,2026-06-25 07:08:37 UTC,0.0,1.465,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,0.0,2026-06-25 07:08:35 UTC,0.0,1.465,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,0.0,2026-06-25 07:07:47 UTC,0.0,1.465,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Turkey +0.5,Asian Handicap (0.5),130.0,2026-06-25 07:07:46 UTC,130.0,1.4663,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
