fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0x64074e00a34b51161b0a2b637dd6c8df3597100089f3e6856914e2925f84152f,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,13.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983839,1784984400,31.613171,SXR,
0x33b1b213b1e20a954a9cb0186021af738687826089f7c306e662178d89253875,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,0.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983817,1784984400,2.127467,SXR,
0x4ca0330eb0a6490b813d75e12202d8395326ae5aca33b49b41c35343bd420e4a,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,1.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983815,1784984400,4.254933,SXR,
0x7458c4ad897fbc3f63c752eca9eafb8e488039699a727c4748d8f016d05cae08,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,7.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983813,1784984400,17.5824,SXR,
0x4d7ff548a85f1fd6e79c932785317cd2ef77579baebeff755d3b25d16e9cbd85,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,27.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983782,1784984400,64.123061,SXR,
0x0a1505711b75754e60ae223096cac1290eed00c9e0ee9b8f565977bcb00597c7,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2,1,24.0,1.4712,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x371eeb26615f877d38cea465607ebeef056d7f88cb54cfa3cf166797aad10e8b,L19526630,1,0,SUCCESS,1,1784983701,1784984400,52.198578,SXR,
0x5a48b768bda353bef33c08a8d8baf596e536c7fe291d9f5347ea4f2cea2ad92d,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1,1,13.0,1.3037,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784983440,1784984400,43.849185,SXR,
0x89f1af1879db0ad80ca386aab705a16813e39f721da8cd8456cbedbfb2a072ba,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E,2,14.0,1.7188,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x75ea5cd0d17c3cbe72001bd4df6d12dee16a354e8bf00eccba9195f76efab1b9,L19526630,1,0,SUCCESS,1,1784982828,1784984400,20.302219,SXR,
0x58d8470bce6871a276eb80657bdfa1fea16bad33ca01c7c863f7e51262272558,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E,2,43.0,1.7188,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x75ea5cd0d17c3cbe72001bd4df6d12dee16a354e8bf00eccba9195f76efab1b9,L19526630,1,0,SUCCESS,1,1784982791,1784984400,60.195548,SXR,
0x5cfb99c471374178d354ea528e0e04fb69a59febf696e20fe002f82e240f1181,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7,2,31.0,1.74,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xd96de3e8de969349aa36c1ffeef8634f8828beca87b60d14618470446d1f70a6,L19526630,1,0,SUCCESS,1,1784982661,1784984400,43.230757,SXR,
0x91a9f1f160c3e57bc69eafd4d73637207237268b7b98f0e0e84f3b419a83e6ad,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2,2,9.0,1.2375,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x8e67f06b0ae76b804862c835a61d66699efddfbf3585b19ba9fc5667fcf4aab6,L19526630,1,0,SUCCESS,1,1784982379,1784984400,38.596716,SXR,
0x3d441090242b53de436419ac35b3abbb1f36d4b77cee36e5236cf2147dca0e1e,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2,2,266.0,1.5162,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x371eeb26615f877d38cea465607ebeef056d7f88cb54cfa3cf166797aad10e8b,L19526630,1,0,SUCCESS,1,1784982379,1784984400,515.989656,SXR,
0x21e5f2ea89ca5887983bed51708d65fd3a8865441100ef7526cd3fd9e4a3523f,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2,1,39.0,1.4875,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x371eeb26615f877d38cea465607ebeef056d7f88cb54cfa3cf166797aad10e8b,L19526630,1,0,SUCCESS,1,1784981697,1784984400,80.861518,SXR,
0x6b2fb73c371512312bd341ca215259fccd91eb9bb5e334a5f820a483dbb5f69b,0x47D0CE9b8d653c8884DB7E2a7F88d4849E0CD980,1,20.0,1.3075,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784981694,1784984400,66.050537,SXR,
0xdf292b07e8fc7d5b41f60edf54df022c55d9ecb1fa7fbf9beb247160741c83e3,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7,2,33.0,1.5587,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784981006,1784984400,60.438479,SXR,
0xe3d5006884f25ce816cfb1eeef981e87576c2f80af02061f7807ea823626ca0f,0x47D0CE9b8d653c8884DB7E2a7F88d4849E0CD980,1,2.0,1.3075,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784981004,1784984400,7.220195,SXR,
0xc7f1b21c3f0065af6989f08a3c49dfdca39a8400c1313e8018252e856fdd41d1,0x47D0CE9b8d653c8884DB7E2a7F88d4849E0CD980,1,6.0,1.3075,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784980995,1784984400,20.520293,SXR,
0x8aa7c90ae63fa5c812a9c451b7fbca489f80befe0e5485f9096c651186c6762e,0x4a09916b1325Eed50eE8973B13742a205B0B7c7E,2,42.0,1.7113,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x75ea5cd0d17c3cbe72001bd4df6d12dee16a354e8bf00eccba9195f76efab1b9,L19526630,1,0,SUCCESS,1,1784980995,1784984400,60.155838,SXR,
0xeb7ce5155b541819e5e09f91d76603a2513855185a5684b261e93b972d3b7188,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1,2,28.0,1.56,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784978687,1784984400,51.409089,SXR,
0xc6733ec4ff6c680eee30396c99633e247e773259ea3e8cd4e3f00f3f4cf42486,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,5.0,1.6875,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784977097,1784984400,7.52,SXR,
0xde8775ffb009d41c3505628cf02e85b4c4d45b3d87bbcabf221ca174a2342aac,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,0.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784971258,1784984400,1.810968,SXR,
0x277606445e2228f4f2282292c4025bf34a542bc43becf85598eff049b980bbc0,0x47D0CE9b8d653c8884DB7E2a7F88d4849E0CD980,1,1.0,1.3075,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784968922,1784984400,3.768943,SXR,
0xb17560aba0de9720cec6cbafbb360b0086e17f30b9146ab9aaa1125b0f341014,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,9.0,1.2512,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xd96de3e8de969349aa36c1ffeef8634f8828beca87b60d14618470446d1f70a6,L19526630,1,0,SUCCESS,1,1784968922,1784984400,37.863085,SXR,
0xd9641600316ee109fc0fa4f3ed7875d6149087d88d9fd71727b322d6d7833610,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7,1,21.0,1.2512,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xd96de3e8de969349aa36c1ffeef8634f8828beca87b60d14618470446d1f70a6,L19526630,1,0,SUCCESS,1,1784963855,1784984400,83.806328,SXR,
0x9beb5b9f0cab52ab540625a623e5797f4fcd7223b2f67144dbdb38e1de2eb3ec,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7,2,67.0,1.74,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xd96de3e8de969349aa36c1ffeef8634f8828beca87b60d14618470446d1f70a6,L19526630,1,0,SUCCESS,1,1784961659,1784984400,90.807689,SXR,
0x3f0241f8d5fabcd78d644d08892f35b31e2abe3e37a52faca295304e404d6364,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2,1,10.0,1.3062,,,Superettan,GIF Sundsvall vs Falkenbergs FF,GIF Sundsvall,Falkenbergs FF,0x30bf288fedeb1769d49397e8582884537f969162a0e0aefcbc5e945561e2be3b,L19535453,1,0,SUCCESS,1,1784791301,1785063600,34.59458,SXR,
